code_key;q1;q2;q3;q4;q4a;q6;q7;q8;q9;q10;q11;q12;q13;q14;q14a;q15;q16;q17;q18;q20;q21;q22;q22a;q22b;q23;q24;q39;q40;q41;q42;q43;q44;q45;q45a;q73;q74;table30_2
1400272;;;;;;;التضامن;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400273;;;;;;;المولد النبوي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400274;;;;;;;العراق الحر ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400275;;;;;;;الهلال الخصيب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400276;;;;;;;الهجـرة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400277;;;;;;;الفــــداء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400278;;;;;;;السراج المنير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400279;;;;;;;سعيد بن جبير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400280;;;;;;;فـــــدك;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400281;;;;;;;الفتـــوة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400282;;;;;;;الشموخ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400283;;;;;;;المرتضى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400284;;;;;;;الربـــاب ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400285;;;;;;;ذو الفقار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400286;;;;;;;البتـــــول ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400287;;;;;;;زمـــــزم (قرض);1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400288;;;;;;;التوحيـــد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400289;;;;;;;عبد المطلب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400290;;;;;;;الاسوة الحسنة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400291;;;;;;;نسيبة الانصارية ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400292;;;;;;;الجنـــان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400293;;;;;;;ابراهيم الخليل ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400294;;;;;;;عبد الله بن رواحة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400295;;;;;;;ذات السلاسل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400296;;;;;;;الحق المبين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400297;;;;;;;الشـــرف;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400298;;;;;;;الامام الرضا ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400299;;;;;;;اليعقوبي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400300;;;;;;;الدوحــة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400301;;;;;;;الرفــــاه;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400302;;;;;;;حجر بن عدي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400303;;;;;;;جعفر بن ابي طالب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400304;;;;;;;مصعب بن عمير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400305;;;;;;;السلف الصالح ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400306;;;;;;;الوعد الحق;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400307;;;;;;;موسى بن نصير;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400308;;;;;;;قبــــاء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400309;;;;;;;بلاط الشهداء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400310;;;;;;;ام القرى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400311;;;;;;;النهرين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400312;;;;;;;علي الاكبر ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400313;;;;;;;الامام زين العابدين ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400314;;;;;;;الامام المنتظر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400315;;;;;;;الامام الباقر ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400316;;;;;;;القاســم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400317;;;;;;;جابر الانصاري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400318;;;;;;;الكـــوثر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400319;;;;;;;الطوسي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400320;;;;;;;البيـــان;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400321;;;;;;;سبـــــأ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400322;;;;;;;صيـــدا;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400323;;;;;;;الرحبة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400324;;;;;;;الكاظمي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400325;;;;;;;الاصمعي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400326;;;;;;;غرناطــة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400327;;;;;;;الفجر الجديد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400328;;;;;;;الشموس;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400329;;;;;;;الأنـــوار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400330;;;;;;;الجيل الجديد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400331;;;;;;;المعـــالي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400332;;;;;;;محمد تقي الخوئي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400333;;;;;;;الحبــوبي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400334;;;;;;;النجـــوم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400335;;;;;;;مريم العذراء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400336;;;;;;;الشبكـــة الاساسية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400337;;;;;;;ابن حيان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400338;;;;;;;الكوفة العقيلية ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400339;;;;;;;المختارية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400340;;;;;;;السهيليــة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400341;;;;;;;هاني بن عروة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400342;;;;;;;الكميــت;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400343;;;;;;;الكميليــة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400344;;;;;;;بلال الحبشي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400345;;;;;;;عمار بن ياسر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400346;;;;;;;المتنبــي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400347;;;;;;;المقداد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400348;;;;;;;المصطفى الأساسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400349;;;;;;;الصحابة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400350;;;;;;;كنــــدة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400351;;;;;;;الاهرام;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400352;;;;;;;الرافدين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400353;;;;;;;الشهيد الصباغ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400354;;;;;;;الضفاف;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400355;;;;;;;طرابلس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400356;;;;;;;القسطل;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400357;;;;;;;مسلم بن عقيل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400358;;;;;;;الفاطمية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400359;;;;;;;الحكمة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400360;;;;;;;ال البيت ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400361;;;;;;;ذات النطاقين ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400362;;;;;;;البويب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400363;;;;;;;اور;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400364;;;;;;;السجود;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400365;;;;;;;السويس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400366;;;;;;;خديجة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400367;;;;;;;الازدهار ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400368;;;;;;;الاسكندرونة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400369;;;;;;;الانعــام;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400370;;;;;;;سينـــاء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400371;;;;;;;تل الزعتر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400372;;;;;;;المناهل ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400373;;;;;;;ام سلمة ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400374;;;;;;;نابلـــس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400375;;;;;;;المثنـــى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400376;;;;;;;ميســــان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400377;;;;;;;السيـــاب ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400378;;;;;;;المزدلفة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400379;;;;;;;الاخلاص ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400380;;;;;;;عرفـــات ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400381;;;;;;;الصفا والمروة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400382;;;;;;;البيت العتيق;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400383;;;;;;;مكة المكرمة ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400384;;;;;;;المؤمنات ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400385;;;;;;;بنت الهدى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400386;;;;;;;النعيـــم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400387;;;;;;;السبطين ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400388;;;;;;;رشيد الهجري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400389;;;;;;;البقيـــع;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400390;;;;;;;بطلة كربلاء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400391;;;;;;;المهـــدي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400392;;;;;;;ميثم التمار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400393;;;;;;;العروة الوثقى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400394;;;;;;;الطالبية (التربية الخاصة);2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400395;;;;;;;طوعة المرادية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400396;;;;;;;الامام موسى بن جعفر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400397;;;;;;;العباس بن عبد المطلب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400398;;;;;;;طيبـــة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400399;;;;;;;جنات النعيم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400400;;;;;;;بطل خيبر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400401;;;;;;;ابن بطوطة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400402;;;;;;;الرقــــة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400403;;;;;;;مسلم بن عوسجة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400404;;;;;;;الفرقدين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400405;;;;;;;الفـــواطم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400406;;;;;;;المتقيـــن ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400407;;;;;;;الاسماء الحسنى;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400408;;;;;;;سلسبيل ( تربية خاصة );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400409;;;;;;;الميامين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400410;;;;;;;النبأ العظيم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400411;;;;;;;العباسية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400412;;;;;;;الفارابي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400413;;;;;;;الاحسان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400414;;;;;;;الخلـــود;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400415;;;;;;;الافنـــان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400416;;;;;;;الجوادين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400417;;;;;;;المعـــري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400418;;;;;;;الادريسي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400419;;;;;;;اســـوان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400420;;;;;;;البحتري ( نقل الى العدل );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400421;;;;;;;النيـــل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400422;;;;;;;امير المؤمنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400423;;;;;;;ابن ماجد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400424;;;;;;;بور سعيد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400425;;;;;;;العـــدل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400426;;;;;;;الرصافي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400427;;;;;;;الحيـــاة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400428;;;;;;;المقاتل العربي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400429;;;;;;;بابــــل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400430;;;;;;;المكارم;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400431;;;;;;;اسامــة بن زيد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400432;;;;;;;اجنادين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400433;;;;;;;الفراهيدي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400434;;;;;;;الاندلس;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400435;;;;;;;الصمود ( نقل الى الفارابي );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400436;;;;;;;القيروان;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400437;;;;;;;الايثـــار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400438;;;;;;;زنوبيــا;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400439;;;;;;;شط العرب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400440;;;;;;;الرارنجية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400441;;;;;;;الزوراء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400442;;;;;;;المفاخــر;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400443;;;;;;;المشاعل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400444;;;;;;;ذات الصواري;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400445;;;;;;;ظفـــار;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400446;;;;;;;زرقاء اليمامة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400447;;;;;;;العلويين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400448;;;;;;;زينب بنت علي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400449;;;;;;;الرحمن;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400450;;;;;;;شهيد المحراب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400451;;;;;;;ابن خلدون ( قرض );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400452;;;;;;;الشماخية ( الإصلاح );2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400453;;;;;;;الغزالي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400454;;;;;;;الجماهير;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400455;;;;;;;القنيطرة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400456;;;;;;;لبنان العربي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400457;;;;;;;ابن سينأ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400458;;;;;;;امنة بنت وهب;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400459;;;;;;;قرطبة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400460;;;;;;;الغافقي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400461;;;;;;;المستقبل;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400462;;;;;;;الشعـلة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400463;;;;;;;ابن رشد;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400464;;;;;;;ام المؤمنين;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400465;;;;;;;البصـرة;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400466;;;;;;;الحــرية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400467;;;;;;;عمورية;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400468;;;;;;;الثبـــات;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400469;;;;;;;العــودة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400470;;;;;;;العزيمة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400471;;;;;;;العامــل;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400472;;;;;;;البطحاء;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400473;;;;;;;الثقافــة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400474;;;;;;;العريش;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400475;;;;;;;التعاون;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400476;;;;;;;فاطمة بنت اسد;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400477;;;;;;;قـــريش;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400478;;;;;;;الرملـــة;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400479;;;;;;;الاقصى;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400480;;;;;;;زيد بن علي;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400481;;;;;;;م . الثريا;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400482;;;;;;;ث . الشهداء ( سادس أدبي );4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400483;;;;;;;الاضواء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400485;;;;;;;الشــــام;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400486;;;;;;;الروضتين;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400487;;;;;;;الاسكندرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400488;;;;;;;الرياض ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400489;;;;;;;الاوليـــاء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400490;;;;;;;الصفــوة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400491;;;;;;;الوفــــاق ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400492;;;;;;;المحبـــة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400493;;;;;;;كربلاء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400494;;;;;;;المنذرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400495;;;;;;;محمد رضا الشبيبي;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400496;;;;;;;الشرقـــي ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400497;;;;;;;الجامعــة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400498;;;;;;;طه الرسول;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400499;;;;;;;السابقـــون;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400500;;;;;;;الشهيد مهدي الحكيم;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400501;;;;;;;خاتم الأنبياء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400502;;;;;;;المستجار;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400503;;;;;;;الذكوات;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400504;;;;;;;الحسن المجتبى;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400505;;;;;;;سيد الشهداء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400506;;;;;;;إقـــــرأ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400507;;;;;;;انوار الصحراء;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400508;;;;;;;شهداء جسر الائمة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400509;;;;;;;العراق الجديد;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400510;;;;;;;النبي أيــــوب;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400511;;;;;;;الغاضرية;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400512;;;;;;;عابس الشاكري;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400513;;;;;;;العلـــوية;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400514;;;;;;;المدثر;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400515;;;;;;;العباس بن علي;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400516;;;;;;;الطـــف;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400517;;;;;;;الانشراح;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400518;;;;;;;نور الزهراء;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400519;;;;;;;المناذرة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400520;;;;;;;الرسول;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400521;;;;;;;الهـــدى;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400522;;;;;;;رفـــح;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400523;;;;;;;الحضر;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400524;;;;;;;ابن زيدون;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400525;;;;;;;الهاشميين;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400526;;;;;;;الضيــاء ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400527;;;;;;;الحيــرة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400528;;;;;;;وادي العقيق;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400529;;;;;;;الخورنق;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400530;;;;;;;التسبيح;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400531;;;;;;;النعمان;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400532;;;;;;;الجواهري;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400533;;;;;;;السلوك القويم;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400534;;;;;;;ابطال الجولان;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400535;;;;;;;التصميم;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400536;;;;;;;المغرب العربي;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400537;;;;;;;تونس;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400538;;;;;;;النهوض;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400539;;;;;;;عمر المختار;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400540;;;;;;;الشمائل;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400541;;;;;;;الخالصة;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400542;;;;;;;المواهب;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400543;;;;;;;سعــدى;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400544;;;;;;;احـــد;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400545;;;;;;;العطــاء;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400546;;;;;;;عبد القادر الحسيني;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400547;;;;;;;البطــولة;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400548;;;;;;;المحمدية;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400549;;;;;;;المعراج ( تربية خاصة );1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400550;;;;;;;ام كلثوم بنت الحسين ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1400551;;;;;;;محمد رضا المظفر ( تربية خاصة );3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
